Date,Rot,VH,Team,1st,2nd,3rd,4th,Final,Open,Close,ML,2H,,,,,,,
226,814,H,Memphis,27,20,19,23,89,3.5,2.5,-155,2.5,,,,,,,
226,815,V,SanAntonio,14,27,28,35,104,3,3.5,-155,5.5,,,,,,,
226,816,H,Houston,31,28,26,24,109,196,198,135,99,,,,,,,
226,817,V,Detroit,29,20,26,27,102,201,204,400,102,,,,,,,
226,818,H,Denver,22,31,24,30,107,9,9,-500,4.5,,,,,,,
226,819,V,Utah,20,30,25,24,99,7.5,7.5,-330,4.5,,,,,,,
226,820,H,Sacramento,25,24,26,28,103,201.5,201.5,280,101,,,,,,,
226,821,V,LAClippers,28,31,27,26,112,209,209.5,425,102.5,,,,,,,
226,822,H,Phoenix,36,27,33,29,125,9,9.5,-525,4.5,,,,,,,
226,823,V,Philadelphia,25,26,18,21,90,199.5,198.5,575,100,,,,,,,
226,824,H,LALakers,24,26,24,25,99,11,11,-725,8,,,,,,,
227,501,V,NewJersey,29,20,25,30,104,188.5,190,500,94.5,,,,,,,
227,502,H,Boston,27,15,22,32,96,11.5,10.5,-700,10,,,,,,,
227,503,V,Milwaukee,26,24,25,19,94,183,181,115,89.5,,,,,,,
227,504,H,Miami,18,27,12,14,71,pk,2,-135,2.5,,,,,,,
227,505,V,Chicago,24,23,21,22,90,211,213,135,1,,,,,,,
227,506,H,Indiana,25,29,26,20,100,3,3,-155,105.5,,,,,,,
227,507,V,Memphis,31,25,29,35,120,3,2.5,-140,105,,,,,,,
227,508,H,NewYork,23,29,36,21,109,211,212,120,pk,,,,,,,
227,509,V,Portland,25,22,36,27,110,3.5,4.5,-180,98.5,,,,,,,
227,510,H,Minnesota,23,10,24,34,91,196.5,196,160,2,,,,,,,
227,511,V,Houston,35,24,35,16,110,203.5,206.5,400,102,,,,,,,
227,512,H,Utah,39,31,37,26,133,9.5,9.5,-600,2,,,,,,,
227,513,V,Detroit,22,28,19,19,88,210,207,155,101.5,,,,,,,
227,514,H,GoldenState,14,23,29,29,95,3,4,-175,5,,,,,,,
228,801,V,Phoenix,25,27,24,34,110,209.5,206,160,102,,,,,,,
228,802,H,SanAntonio,21,28,28,36,113,4,4,-190,4.5,,,,,,,
228,803,V,Denver,29,23,18,19,89,208.5,209,240,106,,,,,,,
228,804,H,LALakers,21,22,24,28,95,6,6,-285,6,,,,,,,
228,805,V,Milwaukee,24,22,27,19,102,191.5,190,330,95,,,,,,,
228,806,H,Atlanta,24,20,30,18,106,7,8.5,-420,7,,,,,,,
228,807,V,Washington,24,20,25,20,89,1,1,-120,2,,,,,,,
228,808,H,NewJersey,31,19,18,17,85,192.5,193,100,95,,,,,,,
228,809,V,Miami,24,24,16,16,80,183.5,188,500,94.5,,,,,,,
228,810,H,Orlando,26,26,24,20,96,12,11,-700,5.5,,,,,,,
228,811,V,Toronto,24,23,20,32,99,207,206,375,100.5,,,,,,,
228,812,H,OklahomaCity,34,27,30,28,119,7.5,9,-475,1,,,,,,,
228,813,V,LAClippers,18,24,26,24,92,202.5,204.5,160,2.5,,,,,,,
228,814,H,Sacramento,32,24,20,21,97,3,4.5,-190,100,,,,,,,
228,815,V,NewOrleans,24,26,25,25,100,200,200,320,1.5,,,,,,,
228,816,H,Dallas,35,34,17,22,108,8.5,8,-400,99.5,,,,,,,
301,701,V,Dallas,24,19,23,23,89,191.5,190,135,1.5,,,,,,,
301,702,H,Charlotte,28,25,15,16,84,1,3,-155,92,,,,,,,
301,703,V,Orlando,35,33,34,24,126,4,4,-175,95,,,,,,,
301,704,H,Philadelphia,36,25,20,24,105,195.5,196,155,pk,,,,,,,
301,705,V,NewYork,26,22,11,34,93,210.5,213,500,1.5,,,,,,,
301,706,H,Cleveland,38,36,27,23,124,12.5,11,-700,102,,,,,,,
301,707,V,SanAntonio,31,27,22,26,106,2,3,-145,95.5,,,,,,,
301,708,H,NewOrleans,24,23,26,19,92,196,195,125,2,,,,,,,
301,709,V,Atlanta,34,25,16,41,116,195,196.5,100,97,,,,,,,
301,710,H,Chicago,23,20,25,24,92,1,1,-120,4,,,,,,,
301,711,V,Portland,21,20,41,21,103,194,1.5,-125,3.5,,,,,,,
301,712,H,Memphis,27,26,21,19,93,1.5,192.5,105,96,,,,,,,
301,713,V,Toronto,28,19,18,27,92,212.5,214,220,2.5,,,,,,,
301,714,H,Houston,37,31,29,19,116,5.5,6,-260,104,,,,,,,
301,715,V,Denver,33,11,23,18,85,225,221,115,3,,,,,,,
301,716,H,Phoenix,24,33,27,17,101,2.5,2.5,-135,108.5,,,,,,,
301,717,V,Utah,19,24,27,34,104,6.5,6.5,-275,6.5,,,,,,,
301,718,H,LAClippers,29,24,29,26,108,203,202,235,101,,,,,,,
302,501,V,Boston,25,30,17,33,105,4,4.5,-225,2,,,,,,,
302,502,H,Detroit,25,27,23,25,100,188,188,185,91,,,,,,,
302,503,V,GoldenState,34,20,24,28,106,203,200.5,500,98,,,,,,,
302,504,H,Miami,33,23,30,24,110,11,10.5,-700,6,,,,,,,
302,505,V,Sacramento,25,33,24,25,107,202,203,500,97.5,,,,,,,
302,506,H,OklahomaCity,28,37,25,23,113,10.5,10.5,-700,4,,,,,,,
302,507,V,Indiana,28,26,17,28,99,206.5,211,675,103.5,,,,,,,
302,508,H,LALakers,27,33,38,24,122,12.5,11.5,-975,5.5,,,,,,,
303,701,V,GoldenState,22,23,27,18,90,215.5,215,1350,105,,,,,,,
303,702,H,Orlando,32,32,30,23,117,14.5,15,-2300,2.5,,,,,,,
303,703,V,Philadelphia,22,29,17,25,93,198,199.5,380,100,,,,,,,
303,704,H,Atlanta,32,29,26,25,112,9,9,-460,2,,,,,,,
303,705,V,Cleveland,35,24,27,25,111,11,10.5,-550,1,,,,,,,
303,706,H,NewJersey,15,27,26,24,92,198,196,450,96,,,,,,,
303,707,V,Charlotte,21,24,16,19,80,188,190,190,1,,,,,,,
303,708,H,Boston,31,23,28,22,104,5.5,4.5,-230,93.5,,,,,,,
303,709,V,Detroit,23,32,30,19,104,204.5,206.5,145,1.5,,,,,,,
303,710,H,NewYork,33,34,27,34,128,3.5,4.5,-165,103,,,,,,,
303,711,V,Washington,26,22,12,27,87,192,193.5,425,95.5,,,,,,,
303,712,H,Milwaukee,28,28,21,23,100,9.5,10,-525,3.5,,,,,,,
303,713,V,Memphis,29,25,20,30,104,202,201.5,110,100,,,,,,,
303,714,H,NewOrleans,24,27,25,24,100,2,2,-130,2.5,,,,,,,
303,715,V,Minnesota,28,25,34,22,109,203,202,1200,101,,,,,,,
303,716,H,Dallas,30,30,29,23,112,14.5,13,-2000,5.5,,,,,,,
303,717,V,Sacramento,22,21,26,15,84,210.5,210.5,240,102.5,,,,,,,
303,718,H,Houston,17,20,28,16,81,6.5,7.5,-290,7,,,,,,,
303,719,V,OklahomaCity,25,27,12,26,90,207,207,245,102.5,,,,,,,
303,720,H,Denver,32,29,31,27,119,6,7.5,-295,1,,,,,,,
303,721,V,Indiana,26,15,21,17,79,201.5,204,330,99,,,,,,,
303,722,H,Portland,32,21,26,23,102,9,9,-400,1.5,,,,,,,
303,723,V,Phoenix,30,27,39,31,127,3,3.5,-155,3.5,,,,,,,
303,724,H,LAClippers,26,32,18,25,101,211,210,135,106,,,,,,,
304,501,V,Memphis,19,26,31,29,105,202.5,205,180,102,,,,,,,
304,502,H,Chicago,32,19,29,16,96,6.5,5,-220,0.5,,,,,,,
304,503,V,LALakers,27,20,21,31,111,4,4.5,-200,1.5,,,,,,,
304,504,H,Miami,26,18,30,25,114,187.5,189.5,170,92,,,,,,,
304,505,V,Utah,24,25,26,41,116,214,213,110,1.5,,,,,,,
304,506,H,Phoenix,34,23,29,22,108,1,1.5,-130,107.5,,,,,,,
305,801,V,Milwaukee,28,23,30,21,102,4.5,4,-170,95,,,,,,,
305,802,H,Washington,19,17,19,19,74,190.5,192.5,150,2.5,,,,,,,
305,803,V,LALakers,26,17,20,20,83,3.5,4,-170,3.5,,,,,,,
305,804,H,Charlotte,23,26,26,23,98,190.5,189,150,92.5,,,,,,,
305,805,V,Detroit,31,24,15,22,92,199,198.5,750,100.5,,,,,,,
305,806,H,Cleveland,22,24,22,31,99,13,12,-1200,12,,,,,,,
305,807,V,NewYork,24,28,25,19,96,221.5,221,250,109,,,,,,,
305,808,H,Toronto,31,22,25,24,102,8.5,6.5,-300,3.5,,,,,,,
305,809,V,Boston,23,23,28,22,96,5.5,5,-225,2.5,,,,,,,
305,810,H,Philadelphia,25,18,24,19,86,197.5,195.5,185,95,,,,,,,
305,811,V,GoldenState,35,28,25,34,122,215,213,1200,106,,,,,,,
305,812,H,Atlanta,35,28,29,35,127,13,13,-2000,8.5,,,,,,,
305,813,V,Orlando,32,18,22,25,97,10,10.5,-700,4,,,,,,,
305,814,H,NewJersey,18,25,14,30,87,196.5,196.5,500,97.5,,,,,,,
305,815,V,Sacramento,26,27,19,28,100,200.5,200.5,325,98.5,,,,,,,
305,816,H,Dallas,24,28,33,23,108,8.5,8.5,-450,6,,,,,,,
305,817,V,Indiana,28,28,26,32,114,218,221,600,110,,,,,,,
305,818,H,Denver,38,26,33,25,122,11.5,11,-800,4,,,,,,,
305,819,V,NewOrleans,19,26,24,22,91,199,197,320,98.5,,,,,,,
305,820,H,SanAntonio,29,25,20,28,102,8,8,-400,1.5,,,,,,,
305,821,V,OklahomaCity,31,22,25,26,104,5,5,-230,0.5,,,,,,,
305,822,H,LAClippers,21,25,23,18,87,200.5,201.5,190,99,,,,,,,
306,501,V,GoldenState,19,35,22,14,90,204,205.5,438,101,,,,,,,
306,502,H,Charlotte,24,29,28,20,101,10.5,10,-575,7.5,,,,,,,
306,503,V,Atlanta,27,29,21,17,94,188,189.5,110,95,,,,,,,
306,504,H,Miami,22,30,25,23,100,1.5,2,-130,2.5,,,,,,,
306,505,V,NewJersey,22,34,27,30,113,209.5,210.5,310,104,,,,,,,
306,506,H,NewYork,32,18,24,19,93,8,8,-370,7,,,,,,,
306,507,V,Houston,33,27,29,23,112,3.5,4.5,-185,104,,,,,,,
306,508,H,Minnesota,22,28,23,25,98,210,208,160,1,,,,,,,
306,509,V,Dallas,30,36,28,28,122,1.5,199.5,-102,99.5,,,,,,,
306,510,H,Chicago,26,29,25,36,116,200,1.5,-118,4,,,,,,,
306,511,V,SanAntonio,22,36,20,24,102,1.5,198,-102,97,,,,,,,
306,512,H,Memphis,28,20,24,20,92,199,1.5,-118,3.5,,,,,,,
306,513,V,Cleveland,14,27,20,24,85,4,2.5,155,93.5,,,,,,,
306,514,H,Milwaukee,25,17,27,23,92,196,194.5,-175,2.5,,,,,,,
306,515,V,LAClippers,32,18,22,13,85,206,206.5,1250,101.5,,,,,,,
306,516,H,Utah,26,25,32,24,107,13.5,14.5,-2000,8,,,,,,,
306,517,V,Indiana,28,29,29,19,105,221,221.5,885,108.5,,,,,,,
306,518,H,Phoenix,29,34,30,20,113,12,13,-1350,6.5,,,,,,,
307,801,V,Philadelphia,24,31,34,25,114,208,206.5,210,102.5,,,,,,,
307,802,H,Toronto,24,23,28,26,101,6.5,5.5,-260,5.5,,,,,,,
307,803,V,LALakers,24,24,16,30,94,195,196.5,105,97.5,,,,,,,
307,804,H,Orlando,31,21,22,22,96,3,2.5,-125,pk,,,,,,,
307,805,V,Houston,20,35,31,16,107,2,1.5,-125,1,,,,,,,
307,806,H,Detroit,29,28,25,20,110,196.5,198.5,105,98,,,,,,,
307,807,V,Washington,25,19,22,17,83,193,193,700,95.5,,,,,,,
307,808,H,Boston,19,19,24,24,86,12,12,-1000,10.5,,,,,,,
307,809,V,OklahomaCity,26,31,24,27,108,3.5,3.5,-170,0.5,,,,,,,
307,810,H,Sacramento,25,27,27,23,102,200,201,145,97.5,,,,,,,
307,811,V,Portland,21,28,26,31,106,206,206.5,265,1.5,,,,,,,
307,812,H,Denver,34,32,23,29,118,6,7,-335,104,,,,,,,
308,501,V,SanAntonio,26,26,24,19,95,194,2,-130,0.5,,,,,,,
308,502,H,Cleveland,28,21,23,25,97,8,188.5,110,92.5,,,,,,,
308,503,V,Atlanta,27,19,24,28,98,6,7,-300,4,,,,,,,
308,504,H,NewYork,27,17,32,23,99,211.5,211,250,103,,,,,,,
308,505,V,NewJersey,27,24,26,24,101,198.5,197,280,1.5,,,,,,,
308,506,H,Memphis,32,35,14,26,107,9,7.5,-340,95.5,,,,,,,
308,507,V,Dallas,34,37,26,28,125,6.5,6.5,-275,0.5,,,,,,,
308,508,H,Minnesota,27,34,23,28,112,207,207.5,235,102,,,,,,,
308,509,V,GoldenState,25,37,33,36,131,215,217,210,107,,,,,,,
308,510,H,NewOrleans,36,31,33,35,135,7,6,-250,2,,,,,,,
309,551,V,Houston,21,27,23,25,96,3,4,-180,96.5,,,,,,,
309,552,H,Washington,22,18,20,28,88,199,198.5,158,1,,,,,,,
309,553,V,LAClippers,21,20,27,19,87,199,199.5,775,98,,,,,,,
309,554,H,Orlando,31,36,24,22,113,12,12.5,-1200,pk,,,,,,,
309,555,V,Philadelphia,29,23,15,29,96,209.5,1,-117,0.5,,,,,,,
309,556,H,Indiana,24,30,22,31,107,1.5,206.5,-103,101.5,,,,,,,
309,557,V,Miami,30,18,18,12,78,183.5,182.5,150,89,,,,,,,
309,558,H,Charlotte,20,19,23,21,83,3.5,4,-170,4,,,,,,,
309,559,V,Boston,22,24,22,16,84,188,188.5,105,91.5,,,,,,,
309,560,H,Milwaukee,24,18,22,22,86,1,1.5,-125,2,,,,,,,
309,561,V,Utah,35,28,29,40,132,3.5,5,-210,2.5,,,,,,,
309,562,H,Chicago,30,31,20,27,108,207,206.5,175,105,,,,,,,
309,563,V,Sacramento,29,13,20,19,81,199,198.5,335,94.5,,,,,,,
309,564,H,Portland,25,27,21,15,88,8,8.5,-420,2,,,,,,,
309,565,V,Toronto,24,34,26,23,107,209,211,600,105.5,,,,,,,
309,566,H,LALakers,29,21,31,28,109,10,11.5,-900,11,,,,,,,
310,601,V,Charlotte,37,25,23,17,102,189,1.5,-125,92,,,,,,,
310,602,H,Philadelphia,23,21,14,29,87,pk,186.5,105,4.5,,,,,,,
310,603,V,LAClippers,24,24,24,25,97,189,190.5,400,94.5,,,,,,,
310,604,H,Miami,34,23,33,18,108,10,9.5,-600,2.5,,,,,,,
310,605,V,Utah,28,35,24,28,115,7,6,-240,99.5,,,,,,,
310,606,H,Detroit,29,14,31,30,104,201,200.5,200,3.5,,,,,,,
310,607,V,Memphis,27,28,27,29,111,195.5,195,190,96.5,,,,,,,
310,608,H,Boston,12,21,30,28,91,5,5.5,-230,10,,,,,,,
310,609,V,Denver,20,28,31,31,110,8,8,-380,7,,,,,,,
310,610,H,Minnesota,23,30,19,30,102,216.5,216.5,310,108.5,,,,,,,
310,611,V,NewOrleans,26,19,17,21,83,203,202.5,280,99,,,,,,,
310,612,H,OklahomaCity,29,25,26,18,98,6.5,7.5,-340,2,,,,,,,
310,613,V,NewJersey,33,14,15,25,87,203,203.5,600,100,,,,,,,
310,614,H,Dallas,19,20,31,26,96,12,11,-800,11,,,,,,,
310,615,V,NewYork,22,17,21,27,87,207,208.5,400,101,,,,,,,
310,616,H,SanAntonio,31,20,16,30,97,8.5,9.5,-600,1.5,,,,,,,
310,617,V,Toronto,25,20,23,22,90,1.5,211.5,105,103,,,,,,,
310,618,H,Sacramento,24,16,43,30,113,212,1.5,-125,2,,,,,,,
311,701,V,Chicago,17,16,18,31,82,204,206.5,900,100,,,,,,,
311,702,H,Orlando,28,37,14,32,111,12.5,12.5,-1275,1,,,,,,,
311,703,V,Portland,28,30,25,27,110,4.5,6,-245,5.5,,,,,,,
311,704,H,GoldenState,28,32,36,9,105,212.5,215.5,205,108,,,,,,,
311,799,V,Atlanta,27,27,25,26,105,7.5,7.5,-285,3.5,,,,,,,
311,800,H,Washington,22,29,22,26,99,195.5,193,243,96,,,,,,,
312,801,V,LAClippers,23,22,23,30,98,188,188.5,450,91.5,,,,,,,
312,802,H,Charlotte,31,30,19,26,106,10,10,-600,pk,,,,,,,
312,803,V,Cleveland,36,25,17,22,100,7.5,7.5,-330,3,,,,,,,
312,804,H,Philadelphia,34,23,22,16,95,197.5,198.5,270,96.5,,,,,,,
312,805,V,Indiana,23,24,31,25,103,200,204.5,400,0.5,,,,,,,
312,806,H,Boston,29,38,31,24,122,9.5,9,-500,100,,,,,,,
312,807,V,Chicago,22,27,18,28,95,189,190.5,700,94.5,,,,,,,
312,808,H,Miami,28,22,29,29,108,10,11.5,-1100,7.5,,,,,,,
312,809,V,NewYork,24,18,31,39,112,212,213,250,2.5,,,,,,,
312,810,H,Memphis,32,31,31,25,119,7.5,7,-300,103.5,,,,,,,
312,811,V,NewJersey,20,29,22,31,102,194.5,194,550,94.5,,,,,,,
312,812,H,OklahomaCity,31,28,23,22,104,11,11,-800,3,,,,,,,
312,813,V,Washington,23,17,23,24,87,191.5,191.5,250,1.5,,,,,,,
312,814,H,Detroit,27,29,21,24,101,6,6.5,-300,95,,,,,,,
312,815,V,Denver,29,22,22,29,102,4.5,6,-230,4,,,,,,,
312,816,H,NewOrleans,29,23,23,20,95,211,210.5,190,105.5,,,,,,,
312,817,V,SanAntonio,22,29,22,30,103,5,7,-300,1.5,,,,,,,
312,818,H,Minnesota,21,22,15,27,85,203,202,250,99.5,,,,,,,
312,819,V,Utah,22,18,23,24,87,196.5,197.5,-103,2,,,,,,,
312,820,H,Milwaukee,25,23,23,24,95,pk,1,-117,101,,,,,,,
312,821,V,LALakers,24,29,24,25,102,215,2,-140,104.5,,,,,,,
312,822,H,Phoenix,31,15,27,23,96,pk,212.5,120,1.5,,,,,,,
312,823,V,Portland,31,30,26,23,110,1.5,1.5,-130,97,,,,,,,
312,824,H,Sacramento,24,22,20,28,94,194,194.5,110,3.5,,,,,,,
313,501,V,Orlando,20,41,27,21,109,11,11.5,-1300,5,,,,,,,
313,502,H,Washington,33,22,21,19,95,195.5,194.5,850,98,,,,,,,
313,503,V,Detroit,12,29,36,22,99,199.5,197,800,2,,,,,,,
313,504,H,Atlanta,30,39,23,20,112,12,12,-1200,97,,,,,,,
313,505,V,Denver,24,33,28,40,125,2.5,1.5,-125,2.5,,,,,,,
313,506,H,Memphis,33,30,22,23,108,214.5,213,105,106,,,,,,,
313,507,V,LAClippers,18,30,20,20,88,196,195,650,96.5,,,,,,,
313,508,H,SanAntonio,32,33,25,28,118,13,11.5,-900,2,,,,,,,
313,509,V,NewJersey,31,24,23,30,108,200.5,202,475,99,,,,,,,
313,510,H,Houston,31,23,28,34,116,10,9.5,-625,7,,,,,,,
313,511,V,NewYork,30,28,33,37,128,211,213,550,106,,,,,,,
313,512,H,Dallas,25,23,18,28,94,11,10.5,-750,12,,,,,,,
313,513,V,Toronto,35,25,25,27,112,1.5,2,-135,115,,,,,,,
313,514,H,GoldenState,25,31,41,27,124,226,232,115,pk,,,,,,,
314,871,V,Indiana,19,22,21,32,94,203,204,400,100,,,,,,,
314,872,H,Milwaukee,23,26,27,22,98,9,10,-600,2.5,,,,,,,
314,873,V,Boston,18,30,24,21,93,196,193,245,93,,,,,,,
314,874,H,Cleveland,24,30,26,24,104,7,7,-305,2,,,,,,,
314,875,V,Philadelphia,21,28,24,18,91,192,191.5,230,95,,,,,,,
314,876,H,Miami,31,26,21,26,104,7,6,-280,1,,,,,,,
314,877,V,Charlotte,26,25,21,24,96,188.5,189.5,350,93.5,,,,,,,
314,878,H,Orlando,25,28,15,21,89,9.5,8.5,-475,5,,,,,,,
314,879,V,Utah,26,23,30,32,111,205,204.5,140,2,,,,,,,
314,880,H,OklahomaCity,29,30,31,29,119,1.5,3,-160,102.5,,,,,,,
314,881,V,NewOrleans,22,27,22,35,106,211.5,215.5,400,106,,,,,,,
314,882,H,Phoenix,34,21,28,37,120,8,10,-575,4,,,,,,,
314,883,V,Minnesota,28,21,12,39,100,208.5,210.5,315,103,,,,,,,
314,884,H,Sacramento,32,32,30,20,114,8,8,-415,0.5,,,,,,,
314,885,V,Toronto,30,19,29,20,98,203,203,325,100.5,,,,,,,
314,886,H,Portland,32,28,25,24,109,8,8.5,-450,1,,,,,,,
315,501,V,NewYork,26,18,29,21,94,210.5,209.5,120,2,,,,,,,
315,502,H,Philadelphia,25,30,14,15,84,3.5,2.5,-140,100.5,,,,,,,
315,503,V,Detroit,15,20,35,23,93,196,195,350,2.5,,,,,,,
315,504,H,Boston,31,33,25,30,119,10.5,9,-500,95.5,,,,,,,
315,505,V,Denver,29,28,38,28,123,3.5,2.5,-140,4.5,,,,,,,
315,506,H,Houston,38,30,25,32,125,215.5,216.5,120,110,,,,,,,
315,507,V,Washington,25,20,15,29,89,202,204.5,600,101,,,,,,,
315,508,H,Utah,25,34,31,22,112,12,11,-800,2,,,,,,,
315,509,V,NewOrleans,26,20,31,31,108,201.5,204.5,130,100,,,,,,,
315,510,H,LAClippers,23,27,28,22,100,1,3,-150,pk,,,,,,,
315,511,V,LALakers,39,20,35,30,124,8,8.5,-450,9,,,,,,,
315,512,H,GoldenState,32,33,22,34,121,223,224.5,325,110.5,,,,,,,
316,551,V,Charlotte,24,19,24,27,94,1,3.5,-155,3.5,,,,,,,
316,552,H,Indiana,20,32,26,21,99,197.5,197.5,135,95,,,,,,,
316,553,V,SanAntonio,29,26,16,17,88,189,186.5,120,91,,,,,,,
316,554,H,Miami,14,23,17,22,76,pk,2.5,-140,5.5,,,,,,,
316,555,V,Cleveland,28,26,21,38,113,9.5,10.5,-800,8,,,,,,,
316,556,H,Detroit,28,28,20,25,101,195.5,198.5,600,95.5,,,,,,,
316,557,V,Atlanta,22,33,23,30,108,5.5,7,-300,94.5,,,,,,,
316,558,H,NewJersey,22,17,19,26,84,195,194.5,250,1.5,,,,,,,
316,559,V,Chicago,26,18,23,30,97,202,207,550,102,,,,,,,
316,560,H,Memphis,25,30,30,19,104,9.5,11,-750,3,,,,,,,
316,561,V,Washington,24,21,18,24,87,210,212,1500,104,,,,,,,
316,562,H,Denver,18,21,26,32,97,14,14.5,-3000,13,,,,,,,
316,563,V,Minnesota,33,28,27,26,114,223,225.5,750,109.5,,,,,,,
316,564,H,Phoenix,38,41,35,38,152,12,12.5,-1100,1.5,,,,,,,
316,565,V,LALakers,28,21,28,29,106,7,6,-250,4,,,,,,,
316,566,H,Sacramento,17,31,20,31,99,205,206,210,100.5,,,,,,,
317,611,V,NewJersey,22,27,19,29,97,193.5,191.5,250,93.5,,,,,,,
317,612,H,Philadelphia,32,28,21,27,108,5.5,7,-310,0.5,,,,,,,
317,613,V,Atlanta,25,31,30,19,105,211,208.5,125,103,,,,,,,
317,614,H,Toronto,30,29,16,31,106,2,3,-145,0.5,,,,,,,
317,615,V,Indiana,25,23,17,29,94,209,208.5,1500,100,,,,,,,
317,616,H,Cleveland,30,20,31,18,99,13,14.5,-2800,9.5,,,,,,,
317,617,V,OklahomaCity,26,25,19,22,92,1,1.5,-125,91,,,,,,,
317,618,H,Charlotte,15,28,30,27,100,191,187.5,105,2,,,,,,,
317,619,V,NewYork,19,30,22,26,97,208,208,400,0.5,,,,,,,
317,620,H,Boston,32,36,24,17,109,10,9,-525,103,,,,,,,
317,621,V,SanAntonio,24,18,16,26,84,194,193,260,95,,,,,,,
317,622,H,Orlando,29,23,28,30,110,7,7,-320,1.5,,,,,,,
317,623,V,Memphis,29,26,18,21,94,216.5,212.5,175,105,,,,,,,
317,624,H,Houston,22,31,29,25,107,4,6,-210,5,,,,,,,
317,625,V,Chicago,20,24,28,34,106,209.5,208,1300,103,,,,,,,
317,626,H,Dallas,32,32,24,25,113,11,14,-2600,2.5,,,,,,,
317,627,V,Minnesota,26,17,30,27,100,214,220,1500,108,,,,,,,
317,628,H,Utah,26,26,35,35,122,15,15,-2800,6,,,,,,,
317,629,V,NewOrleans,34,35,27,25,121,229,227.5,140,113,,,,,,,
317,630,H,GoldenState,30,26,32,43,131,2,2.5,-165,5,,,,,,,
317,631,V,Milwaukee,27,16,31,19,93,3.5,5,-230,5,,,,,,,
317,632,H,LAClippers,27,25,20,29,101,193,193.5,190,96.5,,,,,,,
318,701,V,Orlando,29,25,22,19,108,3,2,-145,1.5,,,,,,,
318,702,H,Miami,25,29,17,24,102,187,189.5,125,94,,,,,,,
318,703,V,NewOrleans,17,20,24,19,80,214,218,1450,107,,,,,,,
318,704,H,Denver,27,35,15,16,93,13,14,-2500,1.5,,,,,,,
319,801,V,Detroit,18,23,29,32,102,203,203,120,4,,,,,,,
319,802,H,Indiana,33,29,25,19,106,2.5,2.5,-140,99,,,,,,,
319,803,V,OklahomaCity,39,32,26,18,115,1.5,209,-120,101.5,,,,,,,
319,804,H,Toronto,25,19,21,24,89,209,pk,100,6,,,,,,,
319,805,V,Charlotte,26,18,25,15,92,192.5,190.5,220,94,,,,,,,
319,806,H,Atlanta,20,26,18,20,93,5,6,-260,3.5,,,,,,,
319,807,V,Philadelphia,26,24,14,24,88,207.5,207.5,105,103,,,,,,,
319,808,H,NewYork,15,33,15,29,92,4,1.5,-125,pk,,,,,,,
319,809,V,Cleveland,29,25,15,23,92,10.5,10,-700,3.5,,,,,,,
319,810,H,Chicago,28,18,19,20,85,203.5,206,500,101,,,,,,,
319,811,V,Boston,28,22,22,22,94,1,1.5,-125,99.5,,,,,,,
319,812,H,Houston,24,17,21,25,87,203,202.5,105,2.5,,,,,,,
319,813,V,GoldenState,28,33,29,26,116,220.5,219.5,750,108.5,,,,,,,
319,814,H,SanAntonio,41,36,44,26,147,10.5,12,-1100,3,,,,,,,
319,815,V,Utah,22,15,30,33,100,222.5,223,195,2.5,,,,,,,
319,816,H,Phoenix,32,20,29,29,110,3,5.5,-235,110.5,,,,,,,
319,817,V,Washington,18,12,21,23,74,193,190.5,750,93.5,,,,,,,
319,818,H,Portland,23,19,13,21,76,12.5,12.5,-1100,3.5,,,,,,,
319,819,V,Milwaukee,29,20,17,29,114,3,4,-175,3,,,,,,,
319,820,H,Sacramento,21,27,25,22,108,197,194.5,155,95.5,,,,,,,
319,821,V,Minnesota,20,29,19,28,96,216.5,215.5,1500,106.5,,,,,,,
319,822,H,LALakers,31,28,19,26,104,15,15,-3000,5,,,,,,,
320,501,V,Chicago,21,31,25,21,98,199.5,199.5,170,98,,,,,,,
320,502,H,Philadelphia,17,23,22,22,84,4.5,4.5,-200,6,,,,,,,
320,503,V,Toronto,29,19,32,20,100,4,4,-185,4,,,,,,,
320,504,H,NewJersey,29,22,19,20,90,204.5,207.5,160,103,,,,,,,
320,505,V,Charlotte,21,24,11,15,71,181.5,180.5,240,89,,,,,,,
320,506,H,Miami,20,27,14,16,77,6,6,-280,3.5,,,,,,,
320,507,V,GoldenState,31,33,26,17,107,230.5,234.5,425,117,,,,,,,
320,508,H,Memphis,30,39,38,16,123,8.5,9.5,-550,4,,,,,,,
320,509,V,NewOrleans,22,16,19,29,86,213,210,415,0.5,,,,,,,
320,510,H,Utah,30,33,28,15,106,10,9.5,-525,102,,,,,,,
320,511,V,Milwaukee,27,26,23,26,102,202.5,203,500,101.5,,,,,,,
320,512,H,Denver,31,23,22,21,97,10.5,10,-700,7,,,,,,,
320,513,V,Boston,30,18,25,29,102,201.5,199,160,98,,,,,,,
320,514,H,Dallas,24,23,25,21,93,3.5,4,-185,3.5,,,,,,,
321,701,V,Houston,17,45,30,24,116,2.5,3.5,-160,3,,,,,,,
321,702,H,NewYork,32,32,30,18,112,208,211,140,104,,,,,,,
321,703,V,OklahomaCity,25,23,26,27,101,4,5,-210,5,,,,,,,
321,704,H,Indiana,32,27,34,28,121,205.5,206.5,175,100,,,,,,,
321,705,V,Sacramento,32,24,25,21,102,200,203.5,165,99.5,,,,,,,
321,706,H,LAClippers,19,28,22,20,89,5,4.5,-190,5,,,,,,,
321,707,V,SanAntonio,33,18,27,27,114,194,193.5,135,94.5,,,,,,,
